node.comments_disabled,node.__typename,node.id,node.edge_media_to_caption.edges.0.node.text,node.shortcode,node.edge_media_to_comment.count,node.taken_at_timestamp,node.dimensions.height,node.dimensions.width,node.display_url,node.edge_liked_by.count,node.edge_media_preview_like.count,node.owner.id,node.thumbnail_src,node.thumbnail_resources.0.src,node.thumbnail_resources.0.config_width,node.thumbnail_resources.0.config_height,node.thumbnail_resources.1.src,node.thumbnail_resources.1.config_width,node.thumbnail_resources.1.config_height,node.thumbnail_resources.2.src,node.thumbnail_resources.2.config_width,node.thumbnail_resources.2.config_height,node.thumbnail_resources.3.src,node.thumbnail_resources.3.config_width,node.thumbnail_resources.3.config_height,node.thumbnail_resources.4.src,node.thumbnail_resources.4.config_width,node.thumbnail_resources.4.config_height,node.is_video,node.accessibility_caption,node.product_type,node.video_view_count
False,GraphImage,2339446565003084337,"👉SRINAGAR POLICE HELD A POLICE-PUBLIC MEET

Srinagar, 25th June, 2020.

A Police-Public meeting was conducted in Police Station M.R.Gunj, in which Intezamia Committee and Senior Citizens of Khankai Mohalla where present.

The meeting was chaired by the SHO M.R.Gunj Shri Inspr. Gurpurab Singh along with incharge Police Post Urdu Bazar.

The main agenda of the meeting was to seek cooperation from the general public how to deal safely and how not to spread the COVID-19 during business and handling customers, was the point of discussion. During this conversation, the police officials advised the shopkeepers and businessman to take necessary precautions and strictly follow the guidelines issued by the authorities.

SHO appreciated traders working body for their great efforts to deal with COVID-19 during lockdown and also wishing the local market peaceful and successful business ahead.

Moreever the participants were also requested to to make use of masks mandatory and practice social distancing as a norm. 
The meeting ended in good atmosphere with note of thanks. *#HelpUsToHelpU*
*#COVID-19*",CB3YkGGBEIx,0,1593103784,739,750,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/105962238_1147020679008689_44994170313711332_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=vY9HY9dZqF8AX_EwZgC&oh=5ae4c6420109fe42d3cacaf9fc12afa9&oe=5F1EAFB4,0,0,34332289301,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c5.0.710.710a/s640x640/105962238_1147020679008689_44994170313711332_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=vY9HY9dZqF8AX_EwZgC&oh=859770e01c7ba23c62f1e7db9bc2d738&oe=5F1E9E77,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/c5.0.710.710a/s150x150/105962238_1147020679008689_44994170313711332_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=vY9HY9dZqF8AX_EwZgC&oh=784f2580a8a1c219c482c9f57ce85a1c&oe=5F1EFE40,150,150,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/c5.0.710.710a/s240x240/105962238_1147020679008689_44994170313711332_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=vY9HY9dZqF8AX_EwZgC&oh=97908f2e630b630a7802a557660f5a43&oe=5F1ED0F6,240,240,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/c5.0.710.710a/s320x320/105962238_1147020679008689_44994170313711332_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=vY9HY9dZqF8AX_EwZgC&oh=373548bb33905cdd3489811f1b9523cd&oe=5F1D67D0,320,320,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/c5.0.710.710a/s480x480/105962238_1147020679008689_44994170313711332_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=vY9HY9dZqF8AX_EwZgC&oh=a8498c142e979d9937efe18c1e219785&oe=5F1DBC16,480,480,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c5.0.710.710a/s640x640/105962238_1147020679008689_44994170313711332_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=vY9HY9dZqF8AX_EwZgC&oh=859770e01c7ba23c62f1e7db9bc2d738&oe=5F1E9E77,640,640,False,"Photo by TKS-THE KASHMIR SPECTATOR on June 25, 2020.",,
False,GraphImage,2339446535148707837,"#gloriacarpionews informa:
Toño Mauri y su familia tienen Covid-19
El actor Toño Mauri confesó rque tanto él como su esposa, Carla Alemán, y sus hijos tienen Covid-19, aún no sabe cómo pudieron contraer el virus, ya que explicó toda su familia se ha mantenido en aislamiento, en su residencia de Miami. En una entrevista con “Despierta América”, de Univisión, Toño Maurio dijo. “Me dolía el cuerpo, me dolía la cabeza, me sentí mal, me sentí débil, la verdad es que pensé que era una gripa porque nos hemos cuidado muchísimo, mi familia y yo, hemos estado en la casa sin salir, nos hemos cuidado mucho, mucho”, confesó cantante, quien también detalló la enfermedad tiene síntomas ‘extraños’ que a veces se manifiestan y otras no. Toño Mauri está casado con Carla Alemán desde 1993, juntos tienen dos hijos: Carla Teresa y Antonio.

#toñomauri #noticias #carlamauri #carlaaleman #covid #covid19 #espectaculos #farandula #miami #actor #cantante #pandemia",CB3YjqSjp_9,0,1593103781,665,1080,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/106130674_158591612457330_3261244409895659091_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=dKBYT2tyaf8AX8sSJGk&oh=72eaf9a8c23410e89dad1a6dc6167cc6&oe=5F20301F,0,0,7852698481,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c276.0.887.887a/s640x640/106130674_158591612457330_3261244409895659091_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=dKBYT2tyaf8AX8sSJGk&oh=effb3b1457b8dd001ceb1129962da43a&oe=5F1D8F7E,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/c276.0.887.887a/s150x150/106130674_158591612457330_3261244409895659091_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=dKBYT2tyaf8AX8sSJGk&oh=9b521fc480ec38f585cbf4cebb5c042c&oe=5F1D9F3B,150,150,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/c276.0.887.887a/s240x240/106130674_158591612457330_3261244409895659091_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=dKBYT2tyaf8AX8sSJGk&oh=441f2c748278cc777d88ee9beb36dee6&oe=5F201CBD,240,240,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/c276.0.887.887a/s320x320/106130674_158591612457330_3261244409895659091_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=dKBYT2tyaf8AX8sSJGk&oh=6f3bf52354ed66b4ea1f2f9d0948fbaf&oe=5F1DBE43,320,320,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/c276.0.887.887a/s480x480/106130674_158591612457330_3261244409895659091_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=dKBYT2tyaf8AX8sSJGk&oh=14bab37018997e98327d2dce958bb1b1&oe=5F1CD206,480,480,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c276.0.887.887a/s640x640/106130674_158591612457330_3261244409895659091_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=dKBYT2tyaf8AX8sSJGk&oh=effb3b1457b8dd001ceb1129962da43a&oe=5F1D8F7E,640,640,False,"Photo by Gloria Carpio News on June 25, 2020. Image may contain: 3 people, people sitting and outdoor",,
False,GraphSidecar,2339446520846039612,"At least the security lines are short.
.
.
.
#jfk #coronavirus #goneawol #covid #rona #safeflying #delta #nyc #iloveny",CB3Yjc-DTo8,0,1593103779,840,1080,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/105929538_548242375857075_6274412357980672710_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=YbC6XhLuqHoAX8WiReP&oh=2b6f6bc6b267762e2adc345dcf295be5&oe=5F1F6A40,0,0,1343340557,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c160.0.1120.1120a/s640x640/105929538_548242375857075_6274412357980672710_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=YbC6XhLuqHoAX8WiReP&oh=828abc3c2fa630e6d8d61d1006501f58&oe=5F1CE1BC,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/c160.0.1120.1120a/s150x150/105929538_548242375857075_6274412357980672710_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=YbC6XhLuqHoAX8WiReP&oh=8dcf9b5523fe71b1cb68df86460b6aef&oe=5F1F2E8C,150,150,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/c160.0.1120.1120a/s240x240/105929538_548242375857075_6274412357980672710_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=YbC6XhLuqHoAX8WiReP&oh=c9858c6bc50f9618b052c0c931c659a3&oe=5F1CB90E,240,240,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/c160.0.1120.1120a/s320x320/105929538_548242375857075_6274412357980672710_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=YbC6XhLuqHoAX8WiReP&oh=dd4fc38b0cb94c708f51ec2dcb0fdede&oe=5F1FE1F4,320,320,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/c160.0.1120.1120a/s480x480/105929538_548242375857075_6274412357980672710_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=YbC6XhLuqHoAX8WiReP&oh=0386eafe60e723205ad07c086b67d2c4&oe=5F1C6435,480,480,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c160.0.1120.1120a/s640x640/105929538_548242375857075_6274412357980672710_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=YbC6XhLuqHoAX8WiReP&oh=828abc3c2fa630e6d8d61d1006501f58&oe=5F1CE1BC,640,640,False,"Photo by Nathan Rousseau Smith 👓 on June 25, 2020. Image may contain: one or more people and basketball court",,
False,GraphImage,2339446512088366149,It’s not f$&k the police.. it’s f#%k anyone who’s not with us on this one.. 💯 📸: @rockandegg  #blm #blacklivesmatter #georgefloyd #justiceforgeorgefloyd #protest #love #justice #racism #nojusticenopeace #icantbreathe #trump #policebrutality #black #equality #art #blackexcellence #blackhistory #blackouttuesday #covid #explorepage #melanin #repost #peace #together #unity #minnesota #coronavirus #blackandwhite #thebiggerpicture,CB3YjU0DbxF,0,1593103778,750,750,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/105417058_153646392907096_114651835181050680_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=tC2PbnCduRgAX823k6W&oh=6322a23906b799eae51d498381d61f35&oe=5F1EB7EC,0,0,7757925051,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/105417058_153646392907096_114651835181050680_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=tC2PbnCduRgAX823k6W&oh=f8fca3e3a9b215ba27300d5d7ec3d812&oe=5F1E790F,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s150x150/105417058_153646392907096_114651835181050680_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=tC2PbnCduRgAX823k6W&oh=38c20d0c76d99b1df0ae2b7c077f90c5&oe=5F1F12AA,150,150,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/105417058_153646392907096_114651835181050680_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=tC2PbnCduRgAX823k6W&oh=83d8575c941be23eb3ad3d1707a626a5&oe=5F1C9CE4,240,240,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s320x320/105417058_153646392907096_114651835181050680_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=tC2PbnCduRgAX823k6W&oh=605934e292bc37cf0bd8ea8d49b89347&oe=5F1D075A,320,320,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s480x480/105417058_153646392907096_114651835181050680_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=tC2PbnCduRgAX823k6W&oh=38773f53c83e07bea5ace44e28f04604&oe=5F1DCF04,480,480,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/105417058_153646392907096_114651835181050680_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=tC2PbnCduRgAX823k6W&oh=f8fca3e3a9b215ba27300d5d7ec3d812&oe=5F1E790F,640,640,False,"Photo by Michael Gefen in Atlanta, Georgia with @mtg_phree, and @rockandegg. Image may contain: 1 person, bicycle and outdoor",,
False,GraphImage,2339446510309188679,#mentalhealth #mentalhealthawareness #anxiety #selfcare #depression #selflove #love #mentalhealthmatters #health #wellness #motivation #covid #mindfulness #therapy #mentalillness #fitness #healing #life #loveyourself #psychology #recovery #wellbeing #inspiration #meditation #happiness #positivevibes #positivity #ptsd #mindset,CB3YjTKAaRH,0,1593103778,1080,1080,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/106025099_784809112056106_1014781150608410847_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=TwUgXpuPy2MAX9qNP0p&oh=39d309d827548cf539fa77939543ac53&oe=5F1DD963,0,0,37791207284,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/106025099_784809112056106_1014781150608410847_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=TwUgXpuPy2MAX9qNP0p&oh=1137a5be760bf066e9bbc51687268fdf&oe=5F1CC3D9,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s150x150/106025099_784809112056106_1014781150608410847_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=TwUgXpuPy2MAX9qNP0p&oh=e2b02bb868b021805cd845579096f78f&oe=5F203B5E,150,150,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/106025099_784809112056106_1014781150608410847_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=TwUgXpuPy2MAX9qNP0p&oh=20f39acf8ce948a71993d80e46bd5813&oe=5F1D92DC,240,240,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s320x320/106025099_784809112056106_1014781150608410847_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=TwUgXpuPy2MAX9qNP0p&oh=d08366ddfdd54637dc97e9a9f50d1d6b&oe=5F1EC4A6,320,320,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s480x480/106025099_784809112056106_1014781150608410847_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=TwUgXpuPy2MAX9qNP0p&oh=bdb7be5f5e65be2bde7c836383b126e0&oe=5F1F6F63,480,480,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/106025099_784809112056106_1014781150608410847_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=TwUgXpuPy2MAX9qNP0p&oh=1137a5be760bf066e9bbc51687268fdf&oe=5F1CC3D9,640,640,False,"Photo by haha on June 25, 2020. Image may contain: text that says 'Your self worth doesn't depend on your productivity and it is okay to just exist sometimes.'",,
False,GraphImage,2339446484759933591,"⚡ Who else agrees? #thursdaymotivation .
.
.
#podcast #podcasting #podcasts #spotify #podcastlife #podcaster #podcastersofinstagram #radio #likeforlikes #instagood #doubletap #comedy #hiphop #love #podcasters #covid #applepodcasts #entrepreneur #interview #podcastshow #motivation #coronavirus #soundcloud #repost #newpodcast #applepodcast #art #podernfamily",CB3Yi7XJvKX,0,1593103775,1080,1080,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/106214102_3267332486620946_9143703560771868369_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=345Q-HyQXKEAX9bs9eu&oh=6bf3ce0a47be6f7f6601d77f95139a65&oe=5F1FFE04,0,0,29784194014,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/106214102_3267332486620946_9143703560771868369_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=345Q-HyQXKEAX9bs9eu&oh=c570d041af2d206538e3fa2e8e29f24c&oe=5F1D8788,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e15/s150x150/106214102_3267332486620946_9143703560771868369_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=345Q-HyQXKEAX9bs9eu&oh=0db65a54012a0a350167d1cab5ead3e2&oe=5F1FCE9A,150,150,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e15/s240x240/106214102_3267332486620946_9143703560771868369_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=345Q-HyQXKEAX9bs9eu&oh=06a97e48987b98f88c756cd4c1a1c0d8&oe=5F202D52,240,240,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e15/s320x320/106214102_3267332486620946_9143703560771868369_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=345Q-HyQXKEAX9bs9eu&oh=d8df202ac7d5147b1a1e6fb45ca1cc60&oe=5F1E5D0F,320,320,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e15/s480x480/106214102_3267332486620946_9143703560771868369_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=345Q-HyQXKEAX9bs9eu&oh=ed746858dd5449ba680333a5df0df88b&oe=5F1E8FCD,480,480,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/106214102_3267332486620946_9143703560771868369_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=345Q-HyQXKEAX9bs9eu&oh=c570d041af2d206538e3fa2e8e29f24c&oe=5F1D8788,640,640,False,"Photo by Briton Beats in Windham, New Hampshire.",,
False,GraphSidecar,2339446483954559624,"Okay.

Stencils are so fun to do on a wall! 
This took me about 4 hours to do and about a quart of paint. We got the stencil from @cuttingedgestencils. I wanted a hand painted feel and this gave me just that. Great quality!

I love simple,  budget-friendly updates that still add so much interest. That's my jam!

I started on this boy's room in February and then #covid-19 happened so it was put on pause. 
I have a few more things to get for the room and than this space is done! 
Also, who doesn't love a little time lapse?? They are so satisfying to watch! 
#bentoakdesignco #homedecore #stencil #cuttingedgestencils #boysroom #diydesign
#budgetfriendly",CB3Yi6nJeqI,0,1593103775,1080,1080,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/105503302_2609430089308459_471370840644204501_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=QKDb0RRuUocAX89tDxA&oh=a21e0b149383825be76cdcb439d0edeb&oe=5F1E3536,0,0,33467428853,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/105503302_2609430089308459_471370840644204501_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=QKDb0RRuUocAX89tDxA&oh=20ab0107549f8b2e599398b0d720da88&oe=5F203F10,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s150x150/105503302_2609430089308459_471370840644204501_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=QKDb0RRuUocAX89tDxA&oh=25b2322e62cb9c8e057bbafdc8c5ca7c&oe=5F1F6F8B,150,150,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/105503302_2609430089308459_471370840644204501_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=QKDb0RRuUocAX89tDxA&oh=2ccdf50a14ac52312564930154acd84d&oe=5F1DA18D,240,240,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s320x320/105503302_2609430089308459_471370840644204501_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=QKDb0RRuUocAX89tDxA&oh=5474e9b2f5b99a3181796614f26726e9&oe=5F1F2BF3,320,320,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s480x480/105503302_2609430089308459_471370840644204501_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=QKDb0RRuUocAX89tDxA&oh=a571892d4d42db687de852d07dfd63c3&oe=5F1E55B6,480,480,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/105503302_2609430089308459_471370840644204501_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=QKDb0RRuUocAX89tDxA&oh=20ab0107549f8b2e599398b0d720da88&oe=5F203F10,640,640,False,"Photo by Bent Oak Design Co. on June 25, 2020. Image may contain: table and indoor",,
False,GraphImage,2339446484769096545,#estudo #motiva #estudando #medicina #estudimotivação #escola #educa #universidade #tica #concurseiros #f #advogado #direitoporamor #s #sumo #vidadeconcurseiro #vestibulando #estudantededireito #advocacia #rotinadeestudos #estudaratepassarar #stabiloatepassar #passabaixo #advogada #conhecimento #prf #foconoobjetivo #covid,CB3Yi7XssNh,0,1593103775,1080,1080,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/104762382_2486793734876345_9091214117068222775_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=YjWV8PQcuK0AX8dNauf&oh=b3cade6bab3212b032cadf81c3a6ce28&oe=5F1CDBF5,0,0,29653638001,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/104762382_2486793734876345_9091214117068222775_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=YjWV8PQcuK0AX8dNauf&oh=002f6b3efc4dbf452367976da8845264&oe=5F1DF26E,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s150x150/104762382_2486793734876345_9091214117068222775_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=YjWV8PQcuK0AX8dNauf&oh=8435355dd4588008c6bca79a74323c5a&oe=5F1CAC19,150,150,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/104762382_2486793734876345_9091214117068222775_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=YjWV8PQcuK0AX8dNauf&oh=bd0d20eeb4fb2fe7a78da8a6ee2782eb&oe=5F1E6C51,240,240,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s320x320/104762382_2486793734876345_9091214117068222775_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=YjWV8PQcuK0AX8dNauf&oh=3399724795f63ee6224793e95b229c9f&oe=5F1CFD10,320,320,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/e35/s480x480/104762382_2486793734876345_9091214117068222775_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=YjWV8PQcuK0AX8dNauf&oh=4c051d23b3f463bdf9fd9bca8b4f3e5a&oe=5F1F05CE,480,480,https://instagram.fccu16-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/104762382_2486793734876345_9091214117068222775_n.jpg?_nc_ht=instagram.fccu16-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=YjWV8PQcuK0AX8dNauf&oh=002f6b3efc4dbf452367976da8845264&oe=5F1DF26E,640,640,False,"Photo by ENEM ~ DICAS DE ESTUDO on June 25, 2020. Image may contain: text",,
